id,company_id,move_type,name,ref,src_state,aeat_send_error
11366,1,in_invoice,S/FRA/2023/0204,A/2797/2023,sent,"{
    'CSV': 'YHJBN6S6FMPA22JQ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11399,1,in_invoice,S/FRA/2023/0203,A/2789/2023,sent,"{
    'CSV': 'EY49HNPV6698846F',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11261,1,in_invoice,S/FRA/2023/0202,FRO20230459424,sent,"{
    'CSV': 'VGL86WL6JD78E2JT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11377,1,in_invoice,S/FRA/2023/0201,238,sent,"{
    'CSV': '47LK3S7D6ZGGUEMG',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11403,1,in_invoice,S/FRA/2023/0200,022,sent,"{
    'CSV': 'MPT8EX8FZG9QCKC2',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11369,1,in_invoice,S/FRA/2023/0199,209/23,sent,"{
    'CSV': 'U7AGPJTN2BYBVWRY',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11262,1,in_invoice,S/FRA/2023/0198,23-0005,sent,"{
    'CSV': '9YFD84E8LMQ8L5A4',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11152,1,in_invoice,S/FRA/2023/0196,95-200540,sent_modified,"{
    'CSV': 'G3W5RLCQKJT3RTPZ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11153,1,in_invoice,S/FRA/2023/0195,95-200448,sent,"{
    'CSV': '4S3DDA8ZRGUXC5ZF',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11151,1,in_invoice,S/FRA/2023/0194,38/22,sent,"{
    'CSV': '9KJGX4FHY86YMN93',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11154,1,in_invoice,S/FRA/2023/0193,7249775-A-3182,sent,"{
    'CSV': '93WRUWL54NRR733D',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11148,1,in_invoice,S/FRA/2023/0192,A-V2022-00004597862,sent,"{
    'CSV': 'S97BTQWEQFQASRSD',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11150,1,in_invoice,S/FRA/2023/0191,138,sent,"{
    'CSV': 'ZLEV4QCGTE577Y5U',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11159,1,in_invoice,S/FRA/2023/0190,1 000581,sent,"{
    'CSV': '9EFXW7SRP9S567X2',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11158,1,in_invoice,S/FRA/2023/0189,AST/DUP/209,sent,"{
    'CSV': 'E8KM46WMPZAA4SWL',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11265,1,in_invoice,S/FRA/2023/0187,F230048108,sent,"{
    'CSV': 'MR47R89DS6G6BUJ8',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10658,1,in_invoice,S/FRA/2023/0181,F23-008774,sent_modified,"{
    'CSV': 'RZ4AWPGJGCX53FZK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11104,1,in_invoice,S/FRA/2023/0179,20220423,sent,"{
    'CSV': '6R73R9ET9ECSNLMN',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11138,1,in_invoice,S/FRA/2023/0178,OVIE-230022,sent,"{
    'CSV': 'W8CU6VZ5856PDVKP',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11125,1,in_invoice,S/FRA/2023/0177,T/3394,sent,"{
    'CSV': 'FQEPXB4W7U8MNFXQ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11112,1,in_invoice,S/FRA/2023/0175,7249775-A-3076,sent,"{
    'CSV': '998X8RYL2XTC29MU',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11139,1,in_invoice,S/FRA/2023/0174,230117,sent_w_errors,2024 | El valor de ImporteTotal no coincide con el sumatorio de Bas
11124,1,in_invoice,S/FRA/2023/0173,274256,sent,"{
    'CSV': '88P8842WBBXTVNDL',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11116,1,in_invoice,S/FRA/2023/0172,2023-37,sent,"{
    'CSV': 'ZTBU2BXQ8H32TR44',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11091,1,in_invoice,S/FRA/2023/0171,A/22-0233,sent,"{
    'CSV': '96F89R83DW7BCCBH',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11090,1,in_invoice,S/FRA/2023/0170,A/22-0223,sent,"{
    'CSV': '3CQ4ZBV4JALAVN32',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11115,1,in_invoice,S/FRA/2023/0169,4,sent,"{
    'CSV': 'TXGD5U79TYUL2ALC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10659,1,in_invoice,S/FRA/2023/0168,9,sent_modified,"{
    'CSV': '54WNQQHU3ZGUSQTA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11094,1,in_invoice,S/FRA/2023/0167,UN-35/23,sent,"{
    'CSV': 'UUS6TQBSHFSJ5D5M',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11110,1,in_invoice,S/FRA/2023/0166,95-198974,sent,"{
    'CSV': '3T6GV5EZ3KZ6SX98',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11113,1,in_invoice,S/FRA/2023/0165,95-198973,sent,"{
    'CSV': 'BYEZCGLHPK9DL35H',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11111,1,in_invoice,S/FRA/2023/0164,95-198976,sent,"{
    'CSV': '3PYTMBTJNMASTUCS',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11122,1,in_invoice,S/FRA/2023/0163,15,sent,"{
    'CSV': 'LUT56QZQA49FHZAV',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11095,1,in_invoice,S/FRA/2023/0162,11,sent,"{
    'CSV': '9A8Q3U6V6TJVRZ9E',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10942,1,in_invoice,S/FRA/2023/0161,23003814,sent,"{
    'CSV': 'BMPDB2JZJUFY6592',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11123,1,in_invoice,S/FRA/2023/0160,127,sent,"{
    'CSV': 'M94TGAZJWWYTUMD2',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11109,1,in_invoice,S/FRA/2023/0159,112,sent,"{
    'CSV': 'N3SGDZSY9UGM8PVR',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11088,1,in_invoice,S/FRA/2023/0157,O781880106074,sent,"{
    'CSV': '2486VHVVZL74S3GB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11089,1,in_invoice,S/FRA/2023/0156,5860,sent,"{
    'CSV': 'Q88KVA2ESRYSABJ4',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11093,1,in_invoice,S/FRA/2023/0155,123000544,sent,"{
    'CSV': 'C66Y5WSM8BWPM3DU',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11118,1,in_invoice,S/FRA/2023/0154,4/2023,sent,"{
    'CSV': 'ESY95DV943CTQNSZ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10939,1,in_invoice,S/FRA/2023/0153,2023 A 0000027,sent,"{
    'CSV': '5R35R8P4CWFRAHF7',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11108,1,in_invoice,S/FRA/2023/0152,09412001070,sent,"{
    'CSV': 'BF39XWFURAK4CJ2V',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11098,1,in_invoice,S/FRA/2023/0151,09422005293,sent,"{
    'CSV': 'DBYDHE3RDDCTNM8Q',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11107,1,in_invoice,S/FRA/2023/0150,09412001005,sent,"{
    'CSV': '9EMMSWNHAUF4JPTS',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11140,1,in_invoice,S/FRA/2023/0149,1 22 0005 0003676766,sent,"{
    'CSV': 'PJLSUXPCXGPFTKF8',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11137,1,in_invoice,S/FRA/2023/0148,1 22 0005 0003831768,sent,"{
    'CSV': 'BCGNTK7TYDEWBQKE',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11136,1,in_invoice,S/FRA/2023/0147,1 22 0005 0003818713,sent,"{
    'CSV': 'ACD4X258G4U5B4TE',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11141,1,in_invoice,S/FRA/2023/0145,1 22 0005 0003677013,sent,"{
    'CSV': 'HPCXM4CW7XGFSZAK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11106,1,in_invoice,S/FRA/2023/0144,2022/00200/00000339,sent,"{
    'CSV': 'FZLSQH5WHEGR72SJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11135,1,in_invoice,S/FRA/2023/0143,2022/00200/00000426,sent,"{
    'CSV': 'ZW72X6RYKAQHWR4V',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11134,1,in_invoice,S/FRA/2023/0142,A/2737/2022,sent,"{
    'CSV': 'TTT4H27UYAGGL76A',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10879,1,in_invoice,S/FRA/2023/0141,FRO20230219946,sent,"{
    'CSV': 'GUM52HFLLHN4AYPA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11105,1,in_invoice,S/FRA/2023/0140,176,sent,"{
    'CSV': 'RVNX8VV9EEM5M3ZU',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11133,1,in_invoice,S/FRA/2023/0139,217,sent,"{
    'CSV': '4Z4CSB4BVX2RNV5W',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11097,1,in_invoice,S/FRA/2023/0138,CIND/65012,sent,"{
    'CSV': 'RGBZNKUTK9ZKN3W8',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11132,1,in_invoice,S/FRA/2023/0137,040/305945,sent,"{
    'CSV': 'K4RQGYSX85DQ6883',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11117,1,in_invoice,S/FRA/2023/0136,2,sent,"{
    'CSV': 'HSDLZ8894SRMTQMA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10941,1,in_invoice,S/FRA/2023/0132,ES3823ABEY,sent_modified,"{
    'CSV': 'CBZBPP5T4EL6VCAS',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10662,1,in_invoice,S/FRA/2023/0131,0001,sent,"{
    'CSV': 'T2YTYTYUA3NSNEY5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10660,1,in_invoice,S/FRA/2023/0130,01/2023,sent_modified,"{
    'CSV': '387MH9G7KXJNR36Z',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10661,1,in_invoice,S/FRA/2023/0129,1 000117,sent,"{
    'CSV': 'PYGLFDFE7PQTG5HJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10664,1,in_invoice,S/FRA/2023/0128,0002/2023,sent,"{
    'CSV': 'VUK8Y34LP5ABWF8W',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10665,1,in_invoice,S/FRA/2023/0127,AF/1756/02,sent,"{
    'CSV': 'G9PG6KXE5EV5GF8R',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10599,1,in_invoice,S/FRA/2023/0122,145640,sent,"{
    'CSV': '8TXZ67KKXBBR65VF',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10604,1,in_invoice,S/FRA/2023/0121,4TM00117689,sent,"{
    'CSV': 'H53F2V7Y73PZPWPQ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10609,1,in_invoice,S/FRA/2023/0120,145771,sent,"{
    'CSV': 'DV33XS5HAYYNHMD5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10626,1,in_invoice,S/FRA/2023/0117,2/2023,sent_modified,"{
    'CSV': '5PWVMSAKSTFBQXPG',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10636,1,in_invoice,S/FRA/2023/0111,1HSN230200295323,sent,"{
    'CSV': '53HF4448D3VZ58UV',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10642,1,in_invoice,S/FRA/2023/0106,312-KF23-1768,sent,"{
    'CSV': 'JYC3GG8RNQXQGD5A',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10649,1,in_invoice,S/FRA/2023/0101,A10017681098-0223,sent,"{
    'CSV': 'E2C8GN4283R8HAD9',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10650,1,in_invoice,S/FRA/2023/0100,A10017719737-0223,sent,"{
    'CSV': '8KMEQHCFG88GMBLQ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10655,1,in_invoice,S/FRA/2023/0098,FD23-7435,sent,"{
    'CSV': '2THU57VWH3HWAAPC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10605,1,in_invoice,S/FRA/2023/0095,VF23-02-0116,sent,"{
    'CSV': 'C3SHBJKYHGB536HM',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10374,1,in_invoice,S/FRA/2023/0089,A-162,sent,"{
    'CSV': 'AMC68ZEVGGW2TGDD',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10372,1,in_invoice,S/FRA/2023/0085,03/2023/02,sent,"{
    'CSV': 'WKQXPXT92R7MT2KB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10600,1,in_invoice,S/FRA/2023/0083,D23 040,sent,"{
    'CSV': '25J5BQD6FE37DL3T',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10608,1,in_invoice,S/FRA/2023/0081,AN263,sent,"{
    'CSV': 'FUP5VGHDPSSD5JBC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10607,1,in_invoice,S/FRA/2023/0080,F010-2023,sent,"{
    'CSV': '2289KZKG9HCWHFFE',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10621,1,in_invoice,S/FRA/2023/0076,000027,sent,"{
    'CSV': '26ZVJPTR4YW279AS',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10623,1,in_invoice,S/FRA/2023/0075,000029,sent,"{
    'CSV': '9TPRKYNKWEK8T3S5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10622,1,in_invoice,S/FRA/2023/0074,000028,sent,"{
    'CSV': 'QREGQMFLCMLN3NNB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10614,1,in_invoice,S/FRA/2023/0073,AF/1751/01,sent,"{
    'CSV': 'AKQLAKMSY5V2793A',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10613,1,in_invoice,S/FRA/2023/0072,AF/1750/01,sent,"{
    'CSV': '44QWULU9SKNGHRCK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10612,1,in_invoice,S/FRA/2023/0071,AF/1749/01,sent,"{
    'CSV': 'MU5VAQ62LGFH4GWQ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10610,1,in_invoice,S/FRA/2023/0070,AF/1511/01,sent_modified,"{
    'CSV': '55R9GLY8P5F68FGD',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10595,1,in_invoice,S/FRA/2023/0069,1/1,sent,"{
    'CSV': 'BX89HPT3A2XBJV8J',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10592,1,in_invoice,S/FRA/2023/0068,ACT-3530,sent,"{
    'CSV': 'Z6DF88RKMDH2X6VZ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10603,1,in_invoice,S/FRA/2023/0065,2023-002,sent,"{
    'CSV': '7ZCBR2PS8D5XZ33V',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10596,1,in_invoice,S/FRA/2023/0064,001/2023,sent,"{
    'CSV': 'UBPN6TRSSKX8W6XB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10601,1,in_invoice,S/FRA/2023/0063,03/2023,sent,"{
    'CSV': 'NFVR9BVGX69REP68',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10602,1,in_invoice,S/FRA/2023/0061,LD 03/22,sent,"{
    'CSV': 'PGL34ZG6MMHVC2GU',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10593,1,in_invoice,S/FRA/2023/0059,1/01,sent,"{
    'CSV': 'NAPN9KAL7Q66ZH7Q',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10578,1,in_invoice,S/FRA/2023/0056,01,sent,"{
    'CSV': '5MH4K5NV4FHNLYW5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
9516,1,in_invoice,S/FRA/2023/0052,FV21393,sent,"{
    'CSV': 'B8W3K5JGPKBR8ADV',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11147,1,in_invoice,S/FRA/2022/1135,A-V2022-00004701585,sent,"{
    'CSV': '35377K44MMCYDU9H',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11146,1,in_invoice,S/FRA/2022/1134,2022018823,sent,"{
    'CSV': 'MXQUW75GLCQRBNGY',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11145,1,in_invoice,S/FRA/2022/1133,09422007721,sent,"{
    'CSV': 'E7WKDD98B2WJ8UCZ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11144,1,in_invoice,S/FRA/2022/1132,0070/01/2022/0000088,sent,"{
    'CSV': 'XRD2459RDRYBZKNR',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11143,1,in_invoice,S/FRA/2022/1131,0070/01/2022/0000089,sent,"{
    'CSV': '2TY8UMNZRRCY7ML8',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
11142,1,in_refund,RS/FRA/2022/0007,D2022189200200000843,sent,"{
    'CSV': 'H9T4YCZMQMAC4JXT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10373,1,in_invoice,S/FRA/2023/0126,178/F,sent,"{
    'CSV': 'SQJSR52RUBUYZWX8',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10376,1,in_invoice,S/FRA/2023/0125,000D001504,sent,"{
    'CSV': 'Q3SYH3USG3NSUZKW',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10377,1,in_invoice,S/FRA/2023/0124,000D001502,sent,"{
    'CSV': 'PFX25L2TUCF7UZ2L',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10551,1,in_invoice,S/FRA/2023/0123,10206,sent,"{
    'CSV': '7KR5NBAF99JF3FQX',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10620,1,in_invoice,S/FRA/2023/0119,000G001985,sent,"{
    'CSV': 'W98HP4L8VZETTAP4',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10625,1,in_invoice,S/FRA/2023/0118,001063,sent,"{
    'CSV': 'NRMGZARK6QKUWXTU',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10631,1,in_invoice,S/FRA/2023/0116,E230022678,sent,"{
    'CSV': '22KHG3XRTCV3EZ2R',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10632,1,in_invoice,S/FRA/2023/0115,D220058225,sent,"{
    'CSV': '7XYB4LF552KTFSXT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10633,1,in_invoice,S/FRA/2023/0114,1NSN221200149194,sent,"{
    'CSV': 'NX58LFBXM27MSLDX',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10634,1,in_invoice,S/FRA/2023/0113,1NSN230100323829,sent,"{
    'CSV': 'TKDH92ELNUG8DX49',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10635,1,in_invoice,S/FRA/2023/0112,1HSN221100521518,sent,"{
    'CSV': '7SEXC77WPAL83MZ2',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10637,1,in_invoice,S/FRA/2023/0110,1HSN221100401387,sent,"{
    'CSV': 'VAEE6KLDZ23P3LA3',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10638,1,in_invoice,S/FRA/2023/0109,1HSN230100324844,sent,"{
    'CSV': 'VWASQSL6SBE69DJZ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10640,1,in_invoice,S/FRA/2023/0108,312-KF22-16784,sent,"{
    'CSV': 'XRLPVCXF36J329AY',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10641,1,in_invoice,S/FRA/2023/0107,312-KF23-431,sent,"{
    'CSV': 'GETP9NRVLGD8CLKJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10645,1,in_invoice,S/FRA/2023/0105,A10017525741-1222,sent,"{
    'CSV': 'V5TZS7UX63FEC23F',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10646,1,in_invoice,S/FRA/2023/0104,A10017565734-1222,sent,"{
    'CSV': 'BFDFQC4DRDQQ9APN',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10647,1,in_invoice,S/FRA/2023/0103,A10017603114-0123,sent,"{
    'CSV': '9L7F6RFSLEL4DM6B',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10648,1,in_invoice,S/FRA/2023/0102,A10017642939-0123,sent,"{
    'CSV': 'NDGWKJFVRVTUFQV4',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10651,1,in_invoice,S/FRA/2023/0099,02/2023,sent,"{
    'CSV': 'WG5ZLK9NQATEV5WN',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10375,1,in_invoice,S/FRA/2023/0097,FO3/149,sent,"{
    'CSV': 'JGKKGRK96FEWTNEH',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10379,1,in_invoice,S/FRA/2023/0096,VF23-01-0328,sent,"{
    'CSV': 'Y4PZK2SRF3JVQM6K',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10624,1,in_invoice,S/FRA/2023/0094,LD 01/23,sent,"{
    'CSV': 'Q3JS42E9ERHMSYJW',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10552,1,in_invoice,S/FRA/2023/0093,A2300440,sent,"{
    'CSV': 'LZTJRT6CU6DQ8H6A',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10652,1,in_invoice,S/FRA/2023/0092,02/2023,sent,"{
    'CSV': 'LSG46SCXDSUJWJJ3',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10653,1,in_invoice,S/FRA/2023/0091,01/2023,sent,"{
    'CSV': 'PV3HL577679JHWNC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10654,1,in_invoice,S/FRA/2023/0090,2023000050,sent,"{
    'CSV': 'J69YFD9QKNXB7HKN',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10380,1,in_invoice,S/FRA/2023/0088,23/16,sent,"{
    'CSV': '9SE7E74NW7ZAJ7N9',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10382,1,in_invoice,S/FRA/2023/0087,23/17,sent,"{
    'CSV': 'SE5CSE2B3FNWNW4H',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10381,1,in_invoice,S/FRA/2023/0086,23/63,sent,"{
    'CSV': 'L2LUEP4GHXGAHBQX',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10371,1,in_invoice,S/FRA/2023/0084,FA 230106,sent,"{
    'CSV': 'NBX483JYQV6XWZE8',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10550,1,in_invoice,S/FRA/2023/0082,330001020230112000201,sent,"{
    'CSV': 'TEQ8LWAMRRH4XZRG',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10598,1,in_invoice,S/FRA/2023/0079,23234,sent,"{
    'CSV': 'F6H62NMQGNTF834V',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10630,1,in_invoice,S/FRA/2023/0078,FD23-3182,sent,"{
    'CSV': 'VTH8VBE6MTDBKQJV',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10627,1,in_invoice,S/FRA/2023/0077,18742301P0005669,sent,"{
    'CSV': '2BSJQ7TCM4LT4XTX',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10577,1,in_invoice,S/FRA/2023/0067,OVIE-230001,sent,"{
    'CSV': 'V5VU85JMB2FXVLZY',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
10597,1,in_invoice,S/FRA/2023/0066,1/2023,sent,"{
    'CSV': 'L79MWTR6XGJYPUQX',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
